STATE,SITE_NAME,SITE_NAME,RELEASE_DATE,RELEASE_TIME,WEATHER_CONDITIONS,APPROXIMATE_WIND_SPEED,AMBIENT_TEMPERATURE_F,#_OOBIUS_RELEASED,#_SPATHIUS_RELEASED,#_TETRASTICHUS_RELEASED,#_OTHER_SPECIMEN_RELEASED,COMMENTS,ORIGIN,POINT_X,POINT_Y,STAGE_OOBIUS_RELEASED,STAGE_SPATHIUS_RELEASED,STAGE_TETRASTICHUS_RELEASED,STAGE_OTHER_SPECIMEN_RELEASED,COUNT_SGALINAE_RELEASED,STAGE_SGALINAE_RELEASED
Michigan,"1,761",PHMAS,"6/18/2011, 8:00 PM",1600,Partly cloudy,Light,80,62,50,452,0,,Research,-84.29,42.33,Adult,Adult,Adult,,0,
Michigan,"1,760",WLPLK,"6/15/2011, 8:00 PM",17:00,Partly cloudy,Light,80,0,0,353,0,,Research,-84.24,42.34,,,Adult,,0,
Michigan,"1,760",WLPLK,"7/7/2011, 8:00 PM",18:00,Sunny,Light,80,53,95,121,0,,Research,-84.24,42.34,Adult,Adult,Adult,,0,
Michigan,"1,760",WLPLK,"7/15/2011, 8:00 PM",18:00,Sunny,Light,80,200,0,600,0,,Research,-84.24,42.34,Adult,,Adult,,0,
Michigan,"1,767",ASORR,"7/4/2011, 8:00 PM",16:00,Sunny,Light,85,200,0,0,0,,Research,-83.83,44.03,Adult,,,,0,
Michigan,"1,759",PNKSL,"7/7/2011, 8:00 PM",16:00,Sunny,Light,80,67,100,113,0,,Research,-83.97,42.42,Adult,Adult,Adult,,0,
Michigan,"1,759",PNKSL,"7/15/2011, 8:00 PM",16:00,Partly cloudy,Light,85,200,0,600,0,,Research,-83.97,42.42,Adult,,Adult,,0,
Michigan,"1,765",LKEMP,"6/9/2011, 8:00 PM",15:00,Cloudy,Light,80,0,0,595,0,"Tetrastichus planipennisi were released as adults shipped from both the FS-APHIS, Brighton MI and ARS, Newark DE laboratory colonies.",Research,-83.2,42.08,,,,,,
Michigan,"1,765",LKEMP,"6/22/2011, 8:00 PM",15:00,Cloudy,Light,80,0,0,910,0,"Tetrastichus planipennisi were released as adults (females & males) shipped from both the FS-APHIS, Brighton MI and ARS, Newark DE laboratory colonies.",Research,-83.2,42.08,,,,,,
Michigan,"1,765",LKEMP,"6/27/2011, 8:00 PM",17:00,Sunny,Light,80,240,100,230,0,"All released as adults: S.agrili reared by APHIS, Brighton MI; T.planipennisi reared by APHIS & ARS, Newark DE. O. agrili reared by FS, E. Lansing MI.",Research,-83.2,42.08,Adult,Adult,Adult,,0,
Michigan,"1,762",DHMPK,"6/2/2011, 8:00 PM",17:00,Sunny,Light,80,0,0,450,0,,Research,-83.86,42.33,,,Adult,,0,
Michigan,"1,762",DHMPK,"6/9/2011, 8:00 PM",15:00,Sunny,Light,80,0,0,900,0,,Research,-83.86,42.33,,,Adult,,0,
Michigan,"1,762",DHMPK,"6/22/2011, 8:00 PM",12:00,Light rain,Light,70,0,0,"1,083",0,,Research,-83.86,42.33,,,Adult,,0,
Michigan,"1,762",DHMPK,"6/27/2011, 8:00 PM",13:00,Sunny,Light,85,260,50,50,0,,Research,-83.86,42.33,Adult,Adult,Adult,,0,
Michigan,"1,762",DHMPK,"7/10/2011, 8:00 PM",3:00pm,Sunny,Light,85,140,100,51,0,,Research,-83.86,42.33,Adult,,Adult,,0,
Michigan,"1,797",DVSGA,"7/15/2011, 8:00 PM",14:00,Cloudy,Light,85,215,0,300,0,,Research,-84.34,42.52,Adult,,Adult,,0,
Michigan,"1,758",ASWCR,"7/31/2011, 8:00 PM",14:00,Sunny,Light,85,"1,123",800,"1,443",0,,Research,-84.79,44.21,Adult,Adult,Adult,,0,
Michigan,"1,796",SLHSP,"8/6/2011, 8:00 PM",2:00pm,Cloudy,Light,85,474,300,424,0,,Research,-84.41,42.95,Adult,Adult,Adult,,0,
Michigan,"1,796",SLHSP,"9/17/2011, 8:00 PM",2:00pm,Cloudy,Light,75,493,600,252,0,,Research,-84.41,42.95,Adult,Adult,Adult,,0,
Michigan,"1,898",South GMO,"8/7/2011, 8:00 PM",1:30,Sunny,Light,80,0,320,780,0,,Program,-88.47,47.21,,,,,,
Michigan,"1,898",South GMO,"9/13/2011, 8:00 PM",1:30,Cloudy,Moderate,55,0,320,640,0,,Program,-88.47,47.21,,,,,,
Michigan,"1,896",Benda,"8/17/2011, 8:00 PM",11:00,Sunny,Light,80,0,315,780,0,,Program,-88.45,47.22,,,,,,
Michigan,"1,896",Benda,"9/13/2011, 8:00 PM",11:00,Cloudy,Moderate,55,0,240,260,0,,Program,-88.45,47.22,,,,,,
Michigan,"1,896",Benda,"9/27/2011, 8:00 PM",11:00,Cloudy,Light,55,0,200,400,0,,Program,-88.45,47.22,,,,,,
Michigan,"1,901",Turpeinen,"8/30/2011, 8:00 PM",11:00,Cloudy,Moderate,64,0,0,675,0,,Program,-88.5,47.16,,,,,,
Michigan,"1,901",Turpeinen,"9/14/2011, 8:00 PM",11:00,Sunny,Light,52,0,0,240,0,,Program,-88.5,47.16,,,,,,
Michigan,"1,901",Turpeinen,"9/15/2011, 8:00 PM",10:30,Sunny,Light,50,0,180,0,0,,Program,-88.5,47.16,,,,,,
Michigan,"1,901",Turpeinen,"9/27/2011, 8:00 PM",1:30,Sunny,Light,60,0,200,400,0,,Program,-88.5,47.16,,,,,,
Michigan,60,N Electric Park,"8/12/2010, 8:00 PM",12:45,Light rain,Light,70,300,0,"1,312",0,,Research,-88.47,47.22,,,,,,
Michigan,60,N Electric Park,"9/1/2010, 8:00 PM",12:45,Light rain,Light,63,0,0,600,0,,Research,-88.47,47.22,,,,,,
Michigan,60,N Electric Park,"9/20/2011, 8:00 PM",1:45,Cloudy,Light,58,0,600,0,0,,Research,-88.47,47.22,,,,,,
Michigan,60,N Electric Park,"10/4/2011, 8:00 PM",1:00,Sunny,Moderate,60,0,200,200,0,,Research,-88.47,47.22,,,,,,
Michigan,"1,902",Gas Plant,"8/25/2011, 8:00 PM",10:30,Light rain,Light,63,0,700,750,,,Program,-88.43,47.23,,,,,,
Michigan,"1,902",Gas Plant,"9/14/2011, 8:00 PM",10:30,Sunny,Moderate,54,0,0,260,,,Program,-88.43,47.23,,,,,,
Michigan,"1,902",Gas Plant,"9/15/2011, 8:00 PM",11:00,Sunny,Light,52,0,180,0,,,Program,-88.43,47.23,,,,,,
Michigan,"1,902",Gas Plant,"9/27/2011, 8:00 PM",10:30,Cloudy,Light,55,0,200,400,,,Program,-88.43,47.23,,,,,,
Michigan,59,Tecumseh Site,"7/7/2010, 8:00 PM",1:00,Sunny,Light,75,200,0,598,0,,Research,-88.46,47.22,,,,,,
Michigan,59,Tecumseh Site,"7/27/2010, 8:00 PM",1:00,Sunny,Moderate,73,200,0,598,0,,Research,-88.46,47.22,,,,,,
Michigan,59,Tecumseh Site,"8/26/2010, 8:00 PM",12:00,Sunny,Moderate,75,200,0,598,0,,Research,-88.46,47.22,,,,,,
Michigan,59,Tecumseh Site,"9/20/2011, 8:00 PM",11:30,Cloudy,Light,58,0,325,240,0,,Research,-88.46,47.22,,,,,,
Michigan,59,Tecumseh Site,"10/5/2011, 8:00 PM",2:00,Sunny,Light,72,0,300,200,0,,Research,-88.46,47.22,,,,,,
Michigan,58,Kronke Site,"8/3/2010, 8:00 PM",1:20,Sunny,Light,73,188,0,647,0,,Research,-88.46,47.23,,,,,,
Michigan,58,Kronke Site,"8/4/2010, 8:00 PM",1:20,Sunny,Moderate,70,188,0,647,0,,Research,-88.46,47.23,,,,,,
Michigan,58,Kronke Site,"8/25/2010, 8:00 PM",12:00,Partly cloudy,Light,68,188,0,647,0,,Research,-88.46,47.23,,,,,,
Michigan,58,Kronke Site,"8/26/2010, 8:00 PM",12:00,Sunny,Light,75,188,0,647,0,,Research,-88.46,47.23,,,,,,
Michigan,58,Kronke Site,"7/28/2011, 8:00 PM",1:00,Sunny,Moderate,80,501,0,"1,651",0,,Research,-88.46,47.23,,,,,,
Michigan,58,Kronke Site,"9/27/2011, 8:00 PM",11:00,Cloudy,Moderate,57,0,200,400,0,,Research,-88.46,47.23,,,,,,
Michigan,"1,895",North GMO,"8/3/2011, 8:00 PM",12:30,Sunny,Light,70,444,0,"1,121",0,,Program,-88.45,47.22,,,,,,
Michigan,"1,895",North GMO,"9/7/2011, 8:00 PM",12:30,Sunny,Light,72,0,260,240,0,,Program,-88.45,47.22,,,,,,
Michigan,"1,895",North GMO,"9/21/2011, 8:00 PM",1:00,Light rain,Light,50,0,500,240,0,,Program,-88.45,47.22,,,,,,
Michigan,"1,895",North GMO,"10/4/2011, 8:00 PM",1:30,Sunny,Moderate,60,0,200,200,0,,Program,-88.45,47.22,,,,,,
Michigan,"1,899",Rastello,"8/10/2011, 8:00 PM",1:00,Sunny,Moderate,70,195,325,780,0,,Program,-88.47,47.21,,,,,,
Michigan,"1,899",Rastello,"9/12/2011, 8:00 PM",1:00,Sunny,Light,62,0,480,500,0,,Program,-88.47,47.21,,,,,,
Michigan,"1,899",Rastello,"9/27/2011, 8:00 PM",12:00,Cloudy,Light,57,0,200,400,0,,Program,-88.47,47.21,,,,,,
Michigan,"1,897",Gale,"8/10/2011, 8:00 PM",10:30,Sunny,Moderate,70,180,325,780,0,,Program,-88.46,47.2,,,,,,
Michigan,"1,897",Gale,"9/12/2011, 8:00 PM",10:30,Sunny,Light,62,0,240,260,0,,Program,-88.46,47.2,,,,,,
Michigan,"1,897",Gale,"9/21/2011, 8:00 PM",1:00,Light rain,Light,50,0,275,260,0,,Program,-88.46,47.2,,,,,,
Michigan,"1,897",Gale,"10/4/2011, 8:00 PM",1:00,Sunny,Moderate,60,0,200,200,0,,Program,-88.46,47.2,,,,,,
Michigan,"1,900",Pit,"8/3/2011, 8:00 PM",11:30,Sunny,Light,70,444,0,800,0,,Program,-88.49,47.18,,,,,,
Michigan,"1,900",Pit,"9/7/2011, 8:00 PM",12:30,Sunny,Light,68,0,200,280,0,,Program,-88.49,47.18,,,,,,
Michigan,"1,900",Pit,"9/20/2011, 8:00 PM",12:30,Cloudy,Light,54,0,275,280,0,,Program,-88.49,47.18,,,,,,
Michigan,"1,900",Pit,"10/4/2011, 8:00 PM",12:30,Sunny,Moderate,60,0,200,200,0,,Program,-88.49,47.18,,,,,,
Michigan,"1,900",Pit,"10/5/2011, 8:00 PM",1:00,Sunny,Light,72,0,400,200,0,,Program,-88.49,47.18,,,,,,
Michigan,61,Delta Co. Park Site,"9/14/2011, 8:00 PM",2:30pm,Sunny,Light,55,0,240,280,0,,Research,-86.56,45.91,,,,,,
Michigan,"1,947",Sharp,"8/18/2011, 8:00 PM",12:00,Moderate rain,Light,67,187,100,476,0,,Program,-86.56,45.81,,,,,,
Michigan,"1,947",Sharp,"9/28/2011, 8:00 PM",2:00,Cloudy,Moderate,50,0,0,382,0,,Program,-86.56,45.81,,,,,,
Michigan,"1,953",Forest of the Future,"9/7/2011, 8:00 PM",3:00,Sunny,Light,75,0,240,260,0,,Program,-86.6,45.91,,,,,,
Michigan,"1,953",Forest of the Future,"10/5/2011, 8:00 PM",4:00,Sunny,Light,70,0,200,400,0,,Program,-86.6,45.91,,,,,,
Michigan,"1,951",State of Mi,"9/14/2011, 8:00 PM",1:45,Partly cloudy,Light,50,0,240,240,0,,Program,-86.47,45.9,,,,,,
Michigan,"2,018",Plum Creek,"8/31/2011, 8:00 PM",3:00,Sunny,Light,81,0,0,650,0,,Program,-86.46,45.88,,,,,,
Michigan,"2,020",Gravel Pit,"8/31/2011, 8:00 PM",2:00,Sunny,Light,78,0,0,650,0,,Program,-86.64,45.89,,,,,,
Michigan,57,BI,"7/22/2010, 8:00 PM",3:00,Thunderstorms,Moderate,80,20,72,162,0,,Research,-82.97,42.34,Adult,Adult,Adult,,0,
Michigan,57,BI,"9/10/2010, 8:00 PM",1:30,Light rain,Light,65,0,289,"2,997",0,,Research,-82.97,42.34,,Adult,Adult,,0,
Michigan,61,Delta Co. Park Site,"8/7/2011, 8:00 PM",6:30pm,Cloudy,Light,86,476,251,621,0,,Research,-86.56,45.91,,,,,,
Michigan,62,State Land Powerline,"8/4/2011, 8:00 PM",4:15,Sunny,Light,90,155,507,600,0,,Research,-86.51,45.87,,,,,,
Michigan,"1,947",Sharp,"9/7/2011, 8:00 PM",2:00,Sunny,Light,73,0,240,260,0,,Program,-86.56,45.81,,,,,,
Michigan,"1,953",Forest of the Future,"8/18/2011, 8:00 PM",2:00,Cloudy,Light,70,204,100,497,0,,Program,-86.6,45.91,,,,,,
Michigan,"1,953",Forest of the Future,"9/20/2011, 8:00 PM",1:30,Partly cloudy,Moderate,60,0,240,300,0,,Program,-86.6,45.91,,,,,,
Michigan,"1,951",State of Mi,"8/23/2011, 8:00 PM",2:00,Sunny,Light,85,192,325,650,0,,Program,-86.47,45.9,,,,,,
Michigan,"1,951",State of Mi,"10/5/2011, 8:00 PM",1:00,Sunny,Light,70,0,300,200,0,,Program,-86.47,45.9,,,,,,
Michigan,"2,018",Plum Creek,"9/20/2011, 8:00 PM",3:00,Partly cloudy,Moderate,58,0,300,280,0,,Program,-86.46,45.88,,,,,,
Michigan,"2,020",Gravel Pit,"9/28/2011, 8:00 PM",2:00,Moderate rain,Light,50,0,0,187,0,,Program,-86.64,45.89,,,,,,
Michigan,57,BI,"7/31/2010, 8:00 PM",3:00,Sunny,Light,85,380,0,650,0,,Research,-82.97,42.34,Adult,,Adult,,0,
Michigan,"1,830",SLW,"6/20/2012, 8:00 PM",4:00pm,Light rain,Light,80,320,0,0,0,,Research,-83.66,42.82,Adult,,,,0,
Michigan,"2,097",FRSGA_R,"7/3/2012, 8:00 PM",3:00pm,Sunny,Light,100,627,0,0,0,,Research,-85.14,43.13,Adult,,,,0,
Michigan,"2,098",PLSGA,"7/13/2012, 8:00 PM",1:00pm,Sunny,Light,90,480,0,0,0,,Research,-84.93,42.81,Adult,,,,0,
Michigan,"1,774",MRWEST,"7/13/2012, 8:00 PM",4:00pm,Sunny,Light,95,476,0,0,0,Releases onto mod to heavily EAB-infested green ash trees in flood plain along the Maple River.,Research,-84.87,43.03,Adult,,,,0,
Michigan,"2,092",ROG_SGAN,"7/20/2012, 8:00 PM",4:00pm,Sunny,Light,90,428,0,0,0,,Research,-85.69,43.25,Adult,,,,0,
Michigan,"2,093",ROG_SGA,"7/20/2012, 8:00 PM",2:00pm,Sunny,Light,90,425,0,0,0,,Research,-85.7,43.25,Adult,,,,0,
Michigan,"2,094",ALLSGA,"7/25/2012, 8:00 PM",2:00pm,Sunny,Light,90,"1,000",0,0,0,5 oobinators each with ~200 diapausing Oobius. ~80% adult emergence from sample held in lab (~800 adults).,Research,-85.98,42.6,Pupae,,,,0,
Michigan,"2,095",ALLSGA2,"7/25/2012, 8:00 PM",4:00pm,Sunny,Light,95,"2,000",0,0,0,"10 Oobinators, each with ~200 Oobius agrili in diapause. ~80% adult emergence from a sample held in lab (~1600 adults).",Research,-86,42.61,Pupae,,,,0,
Michigan,31,mrr,"7/15/2008, 8:00 PM",7:00pm,Sunny,Light,75,0,0,125,0,,Research,-84.77,43.09,,,Adult,,0,
Michigan,31,mrr,"7/25/2008, 8:00 PM",3:00pm,Sunny,Light,85,154,0,0,0,,Research,-84.77,43.09,Adult,,,,0,
Michigan,31,mrr,"9/1/2009, 8:00 PM",1:00pm,Sunny,Light,78,0,0,300,0,,Research,-84.77,43.09,,,Adult,,0,
Michigan,31,mrr,"7/9/2009, 8:00 PM",3:30pm,Sunny,Light,85,320,0,0,0,,Research,-84.77,43.09,Adult,,,,0,
Michigan,56,KS,"7/22/2010, 8:00 PM",4:00pm,Sunny,Light,85,260,287,"1,072",0,,Research,-83.67,42.53,Adult,Adult,Adult,,0,
Michigan,56,KS,"9/8/2009, 8:00 PM",1:00pm,Sunny,Light,80,0,0,225,0,,Research,-83.67,42.53,,,Adult,,0,
Michigan,"2,029",Munn,"6/13/2012, 8:00 PM",4:00pm,Sunny,Light,90,334,0,0,0,,Research,-84.52,42.69,Adult,,,,0,
Michigan,"1,801",CRPK,"9/22/2009, 8:00 PM",4:00pm,Sunny,Light,80,0,0,300,0,Released onto three young green ash trees. Most large ash in this area were dead.,Research,-84.52,42.72,Adult,,Adult,,0,
Michigan,"1,760",WLPLK,"8/15/2011, 8:00 PM",4:00pm,Sunny,Light,85,70,300,0,0,,Research,-84.24,42.34,Adult,Adult,,,0,
Michigan,"1,759",PNKSL,"8/15/2011, 8:00 PM",7:00pm,Sunny,Light,80,30,290,0,0,,Research,-83.97,42.42,Adult,Adult,,,0,
Michigan,"1,761",PHMAS,"8/15/2011, 8:00 PM",3:00pm,Sunny,Light,85,70,250,0,0,,Research,-84.29,42.33,Adult,Adult,,,0,
Michigan,"2,101",TOPH,"7/31/2012, 8:00 PM",3:00pm,Sunny,Light,80,620,0,0,0,,Research,-82.72,43.95,Adult,,,,0,
Michigan,"2,102",HNFE,"7/31/2012, 8:00 PM",10:00am,Sunny,Light,72,"1,500",0,0,0,Shipped as 1500 oobius pupae in 7 oobinators; lab-rearing sample indicated ~80% emergence of adults (~1200).,Research,-83.46,44.58,Pupae,,,,0,
Michigan,55,RL,"7/6/2010, 8:00 PM",1:00pm,Sunny,Light,80,800,0,330,0,,Research,-84.35,42.82,Adult,,Adult,,0,
Michigan,55,RL,"7/27/2010, 8:00 PM",1:00pm,Sunny,Light,75,360,0,604,0,,Research,-84.35,42.82,Adult,,Adult,,0,
Michigan,55,RL,"6/15/2010, 8:00 PM",1:00pm,Sunny,Light,75,0,0,360,0,,Research,-84.35,42.82,,,Adult,,0,
Michigan,55,RL,"8/9/2010, 8:00 PM",1:00pm,Sunny,Light,75,0,314,424,0,,Research,-84.35,42.82,,Adult,Adult,,0,
Michigan,55,RL,"7/12/2010, 8:00 PM",1:00pm,Sunny,Light,85,0,616,0,0,,Research,-84.35,42.82,,Adult,,,0,
Michigan,55,RL,"8/4/2010, 8:00 PM",1:00pm,Sunny,Light,90,0,134,"1,120",0,,Research,-84.35,42.82,,Adult,Adult,,0,
Michigan,"1,992",Empire Bluff Trail,"8/23/2012, 8:00 PM",2:30pm,Light rain,Light,75,197,300,350,,,Program,-86.07,44.8,,,,,,
Michigan,"1,983",Old Indian Trail,"8/16/2012, 8:00 PM",10:55am,Sunny,Light,64,"1,769",0,0,,,Program,-86.18,44.7,,,,,,
Michigan,"2,010",Otter Creek/Platte Plain,"7/27/2012, 8:00 PM",11:00am,Sunny,Light,79,201,0,235,,,Program,-86.06,44.76,,,,,,
Michigan,"2,010",Otter Creek/Platte Plain,"7/31/2012, 8:00 PM",1:00pm,Sunny,Light,79,547,0,0,,,Program,-86.06,44.76,,,,,,
Michigan,"1,992",Empire Bluff Trail,"8/30/2012, 8:00 PM",1:30pm,Sunny,Light,83,20,120,400,,,Program,-86.07,44.8,,,,,,
Michigan,"2,115",HIANFMA,"7/31/2012, 8:00 PM",2:00PM,Partly cloudy,Light,80,700,0,0,0,Oob pupae in oobinators,Research,-86.61,45.95,Pupae,,,,0,
Michigan,"2,120",HNFPR,"8/30/2012, 8:00 PM",1:00PM,Sunny,Light,85,240,0,0,0,,Research,-83.46,44.57,Adult,,,,0,
Michigan,"2,121",HNFHG,"9/6/2012, 8:00 PM",1:00PM,Partly cloudy,Light,75,600,0,0,0,,Research,-83.87,44.68,Adult,,,,0,
Michigan,"2,133",IsLake,"9/1/2009, 8:00 PM",1400,Sunny,Light,75,0,58,0,0,,Research,-83.69,42.51,,,,,,
Michigan,"2,133",IsLake,"9/8/2009, 8:00 PM",1500,Partly cloudy,Moderate,70,0,92,67,0,,Research,-83.69,42.51,,,,,,
Michigan,"2,133",IsLake,"8/12/2010, 8:00 PM",1500,Partly cloudy,Light,80,80,210,31,0,,Research,-83.69,42.51,,,,,,
Michigan,"2,133",IsLake,"8/19/2010, 8:00 PM",1530,Cloudy,Light,80,0,0,76,0,,Research,-83.69,42.51,,,,,,
Michigan,"2,133",IsLake,"9/2/2010, 8:00 PM",1500,Partly cloudy,Light,75,0,53,0,0,,Research,-83.69,42.51,,,,,,
Michigan,"2,133",IsLake,"9/8/2011, 8:00 PM",1630,Partly cloudy,Light,70,0,88,102,0,,Research,-83.69,42.51,,,,,,
Michigan,"2,133",IsLake,"9/15/2011, 8:00 PM",1630,Partly cloudy,Light,70,0,45,52,0,,Research,-83.69,42.51,,,,,,
Michigan,"2,096",AS_S,"6/29/2012, 8:00 PM",4:00PM,Sunny,Light,95,"1,016",0,0,0,,Research,-84.5,43.53,Adult,,,,0,
Michigan,"2,104",SL,"8/21/2007, 8:00 PM",1:00PM,Partly cloudy,Light,80,0,93,0,0,Time of day & weather conditions are estimated (LSB).,Research,-83.66,42.82,,,,,,
Michigan,"2,104",SL,"9/13/2007, 8:00 PM",1:00PM,Partly cloudy,Light,75,0,45,0,0,Time and weather conditions estimated (LSB).,Research,-83.66,42.82,,,,,,
Michigan,"2,104",SL,"8/27/2007, 8:00 PM",1:00PM,Partly cloudy,Light,65,0,33,0,0,Time and weather conditions estimated (LSB).,Research,-83.66,42.82,,,,,,
Michigan,"2,104",SL,"6/20/2012, 8:00 PM",5:00PM,Light rain,Light,80,321,0,0,0,"Oobius agrili from the FS-NRS 2006, 2008, 2009 colonies (n=270 post-diapausing adults from 2006 & 2009 colonies). Release on ~1000 gdd. Released onto surviving white ash, a few young green ash.",Research,-83.66,42.82,,,,,,
Michigan,"1,801",CRPK,"6/9/2012, 8:00 PM",2:00PM,Partly cloudy,Light,75,155,0,0,0,,Research,-84.52,42.72,Adult,,,,0,
Michigan,19,asr,"7/26/2009, 8:00 PM",5:00PM,Partly cloudy,Light,80,300,0,0,0,"Oobius agrili from FS-NRS 2006-2008 lab colonies. Released 20 adults onto smaller <6"" DBH trees & 40 adults onto larger trees (~10 trees)",Research,-84.41,43.72,,,,,,
Michigan,19,asr,"6/24/2009, 8:00 PM",3:00PM,Sunny,Light,94,0,0,300,0,Tets from the FS-NRS colony (F1 progeny from 2008 China shipment).,Research,-84.41,43.72,,,,,,
Michigan,19,asr,"9/14/2009, 8:00 PM",4:00PM,Sunny,Light,85,0,0,300,0,Tets from FS-NRS colony (F3 from 2008 China shipment). Also release ~75 males.,Research,-84.41,43.72,,,,,,
Michigan,"2,114",HIANFM,"8/8/2012, 8:00 PM",1:00PM,Partly cloudy,Light,85,820,0,0,0,,Research,-86.67,46.43,Adult,,,,0,
Michigan,"2,134",IsLakeB,"8/12/2010, 8:00 PM",3:00PM,Sunny,Light,80,0,0,111,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"9/2/2010, 8:00 PM",3:00PM,Sunny,Light,80,0,0,55,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"9/15/2009, 8:00 PM",3:00PM,Sunny,Light,70,0,62,0,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"8/19/2010, 8:00 PM",3:00PM,Sunny,Light,85,0,45,0,,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"9/9/2010, 8:00 PM",3:00PM,Sunny,Light,75,0,103,0,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"9/16/2010, 8:00 PM",3:00PM,Sunny,Light,75,0,98,0,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"9/23/2010, 8:00 PM",3:00PM,Sunny,Light,70,0,49,0,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"9/30/2010, 8:00 PM",3:00PM,Sunny,Light,65,0,34,0,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"8/11/2011, 8:00 PM",3:00PM,Sunny,Light,90,0,0,187,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"7/14/2011, 8:00 PM",3:00PM,Sunny,Light,90,46,56,308,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"8/18/2011, 8:00 PM",3:00PM,Sunny,Light,95,0,55,114,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"8/25/2011, 8:00 PM",3:00PM,Sunny,Light,90,0,65,76,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"9/8/2011, 8:00 PM",3:00PM,Sunny,Light,90,0,80,89,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,134",IsLakeB,"7/28/2011, 8:00 PM",3:00PM,Sunny,Light,90,0,90,100,0,,Research,-83.67,42.51,,,,,,
Michigan,"2,135",IsLakeC,"9/2/2010, 8:00 PM",3:00PM,Sunny,Light,90,0,66,116,,,Research,-83.7,42.5,,,,,,
Michigan,"2,135",IsLakeC,"9/9/2010, 8:00 PM",3:00PM,Sunny,Light,85,0,0,78,,,Research,-83.7,42.5,,,,,,
Michigan,"2,135",IsLakeC,"9/16/2010, 8:00 PM",3:00PM,Sunny,Light,80,0,0,104,,,Research,-83.7,42.5,,,,,,
Michigan,56,KS,"9/3/2009, 8:00 PM",3:00pm,Sunny,Light,82,0,0,150,0,,Research,-83.67,42.53,,,Adult,,0,
Michigan,"2,103",JA,"6/3/2009, 8:00 PM",2:00pm,Sunny,Light,80,0,0,500,0,,Research,-84.56,43.54,,,Adult,,0,
Michigan,"2,103",JA,"6/24/2009, 8:00 PM",2:00pm,Sunny,Light,85,0,0,500,0,,Research,-84.56,43.54,,,Adult,,0,
Michigan,"2,103",JA,"9/14/2009, 8:00 PM",3:00pm,Sunny,Light,90,0,0,300,0,,Research,-84.56,43.54,,,Adult,,0,
Michigan,"2,103",JA,"7/26/2009, 8:00 PM",3:00pm,Light rain,Light,80,320,0,0,0,,Research,-84.56,43.54,Adult,,,,0,
Michigan,22,sr,"7/20/2009, 8:00 PM",3:00PM,Sunny,Light,90,250,600,300,0,"Oobius and Tetrastichus reared in FS lab, Spathius from APHIS lab.",Research,-84.11,43.34,,,,,,
Michigan,"1,766",PINPK,"9/13/2011, 8:00 PM",1:00PM,Partly cloudy,Light,75,0,200,200,0,,Program,-83.92,43.85,,Adult,Adult,,0,
Michigan,"1,766",PINPK,"7/4/2011, 8:00 PM",3:30PM,Sunny,Light,80,400,0,0,0,,Program,-83.92,43.85,Adult,,,,0,
Michigan,"1,761",PHMAS,"7/15/2011, 8:00 PM",4:00PM,Partly cloudy,Light,80,200,0,800,0,,Research,-84.29,42.33,Adult,,Adult,,0,
Michigan,"1,957",Shauger Hill,"9/16/2011, 8:00 PM",1:00pm,Sunny,Light,60,0,447,151,,,Program,-86.04,44.85,,,,,,
Michigan,"1,957",Shauger Hill,"9/28/2011, 8:00 PM",2:30pm,Sunny,Light,55,0,200,478,,,Program,-86.04,44.85,,,,,,
Michigan,"1,957",Shauger Hill,"10/4/2011, 8:00 PM",11:00am,Partly cloudy,Light,52,0,400,400,,,Program,-86.04,44.85,,,,,,
Michigan,"2,236",MNF-WL-IT,"6/25/2013, 8:00 PM",1:00pm,Partly cloudy,Light,80,0,0,"1,040",0,Tets released as adults.,Research,-86.15,43.9,,,Adult,,0,
Michigan,"2,236",MNF-WL-IT,"7/9/2013, 8:00 PM",4:00pm,Partly cloudy,Light,80,225,0,"1,200",0,Tets & Oobs released as adults.,Research,-86.15,43.9,Adult,,Adult,,0,
Michigan,"2,236",MNF-WL-IT,"7/23/2013, 8:00 PM",3:00pm,Partly cloudy,Light,80,120,0,"1,180",0,Tets & Oobs released as adults.,Research,-86.15,43.9,Adult,,Adult,,0,
Michigan,"2,237",MNF-LMR-OG,"6/25/2013, 8:00 PM",9:00am,Sunny,Light,75,0,0,"1,040",0,Tets released as adults.,Research,-85.91,44.1,,,Adult,,0,
