STATE,SITE_ID,COMMENTS,CONTROL,ORIGIN,TRAP_NUMBER,DATE_TRAP_SAMPLED,NUMBER_S.AGRILI_INDIVIDUALS,NUMBER_T.PLANIPENNISI_INDIVIDUALS,NUMBER_O.AGRILI,NUMBER_OF_S.AGRILI_CLUTCHES,NUMBER_OF_T.PLANIPENNISI_CLUTCHES,NUMBER_OF_ATANYCHOLUS,SAMPLE METHOD,NUMBER OF SAMPLES,POSSIBLE_EAB_PARASITOID_RECOVERED,DATE_SAMPLE_SHIPPED,SAMPLE_SHIPPED_TO,POINT_X,POINT_Y,COMMENTS_LAB,USER_ID,SITE_NAME,NUMBER_S.GALINAE_CLUTCHES
Michigan,"1,770",,0,Research,LPRFLT,"8/16/2010, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,Jason Hansen,-84.38,42.7,,juligould,LPRFLT,0
Michigan,"1,770",,0,Research,LPRFLT,"8/19/2010, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,Jason Hansen,-84.38,42.7,,juligould,LPRFLT,0
Michigan,"1,770",,0,Research,LPRFLT,"8/19/2010, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,Jason Hansen,-84.38,42.7,,juligould,LPRFLT,0
Michigan,"1,770",,0,Research,LPRFLT,"8/23/2010, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,Jason Hansen,-84.38,42.7,,juligould,LPRFLT,0
Michigan,"1,770",,0,Research,LPRFLT,"8/26/2010, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,Jason Hansen,-84.38,42.7,,juligould,LPRFLT,0
Michigan,"1,770",,0,Research,LPRFLT,"9/2/2010, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,Jason Hansen,-84.38,42.7,,juligould,LPRFLT,0
Michigan,"1,770",,0,Research,LPRFLT,"9/9/2010, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,Jason Hansen,-84.38,42.7,,juligould,LPRFLT,0
Michigan,"1,770",,0,Research,LPRFLT,"8/24/2011, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,Juli Gould,-84.38,42.7,No exotic EAB parasitoids found (Juli Gould),juligould,LPRFLT,0
Michigan,"1,770",,0,Research,LPRFLT,"5/20/2012, 8:00 PM",0,0,0,0,0,0,Bark in Tubes,15,No,,Kris Abel,-84.38,42.7,,juligould,LPRFLT,0
Michigan,"1,770",,0,Research,LPRFLT,"5/8/2013, 8:00 PM",0,0,0,0,0,0,Bark in Tubes,10,No,,Kris Abel,-84.38,42.7,No exotic EAB parasitoids confirmed (Juli Gould),juligould,LPRFLT,0
Michigan,"1,804",,0,Research,LPRFLT_C,"5/20/2012, 8:00 PM",0,0,0,0,0,0,Bark in Tubes,12,No,,Kris Abel,-84.38,42.7,,juligould,LPRFLT_C,0
Michigan,"1,804",,0,Research,LPRFLT_C,"5/8/2013, 8:00 PM",0,0,0,0,0,0,Bark in Tubes,10,No,,Kris Abel,-84.38,42.7,No exotic EAB parasitoids confirmed (Juli Gould),juligould,LPRFLT_C,0
Michigan,"1,804",,0,Research,LPRFLT_C,"5/8/2013, 8:00 PM",0,0,0,0,0,0,Bark Sifting,10,No,,Kris Abel,-84.38,42.7,No exotic EAB parasitoids confirmed (Juli Gould),juligould,LPRFLT_C,0
Michigan,29,,0,Research,MR2G,"8/27/2012, 8:00 PM",0,0,0,0,0,8,Yellow Pan Traps,12,No,,Juli Gould,-84.7,43.12,Atanycolus confirmed (Juli Gould),juligould,MR2G,0
Michigan,29,,0,Research,MR2G,"9/3/2012, 8:00 PM",0,0,0,0,0,19,Yellow Pan Traps,12,Yes,,Juli Gould,-84.7,43.12,Atanycolus confirmed (Juli Gould),juligould,MR2G,0
Michigan,29,,0,Research,MR2G,"9/9/2012, 8:00 PM",0,0,0,0,0,4,Yellow Pan Traps,12,No,,Juli Gould,-84.7,43.12,,juligould,MR2G,0
Michigan,28,,0,Research,MR2N,"9/27/2012, 8:00 PM",0,0,0,0,0,23,Yellow Pan Traps,12,No,,Juli Gould,-84.66,43.13,,juligould,MR2N,0
Michigan,54,,0,Research,MRE,"5/23/2012, 8:00 PM",0,0,0,0,0,0,Egg Collection,11,No,,Leah Bauer,-84.54,43.14,,juligould,MRE,0
Michigan,54,,0,Research,MRE,"5/23/2012, 8:00 PM",0,0,0,0,0,0,Bark in Tubes,7,No,,Kris Abell,-84.54,43.14,,juligould,MRE,0
Michigan,54,,0,Research,MRE,"5/14/2013, 8:00 PM",0,0,0,0,0,0,Bark in Tubes,10,No,,Kris Abell,-84.54,43.14,No exotic EAB parasitoids confirmed (Juli Gould),juligould,MRE,0
Michigan,"2,973",,0,Research,MRE_C,"5/14/2013, 8:00 PM",0,0,0,0,0,0,Bark in Tubes,10,No,,Kris Abell,-84.54,43.14,No exotic EAB parasitoids confirmed (Juli Gould),juligould,MRE,0
Michigan,54,,0,Research,MRE,"5/15/2013, 8:00 PM",0,0,0,0,0,0,Bark Sifting,10,No,,Kris Abell,-84.54,43.14,No exotic EAB parasitoids (Juli Gould),juligould,MRE,0
Michigan,27,,0,Research,MR2_C,"5/15/2013, 8:00 PM",0,0,0,0,0,0,Bark Sifting,10,No,,Kris Abell,-84.65,43.13,No exotic EAB parasitoids (Juli Gould),juligould,MR2_C,0
Michigan,"1,803",,0,Program,MSUDR,"7/7/2008, 8:00 PM",0,0,0,0,0,0,Egg Collection,27,No,,Leah Bauer,-84.41,42.7,,juligould,MSUDR,0
Michigan,"3,014",,0,Research,N.ElecPk.,"8/22/2012, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,Juli Gould,-88.47,47.22,No exotic EAB parasitoids found (Juli Gould),juligould,North Electric Park,0
Tennessee,"2,302",,0,Program,Hamblen,"2/4/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"2/26/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"3/6/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"3/18/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"4/2/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"4/16/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"5/6/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"5/21/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"5/26/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"6/4/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"6/9/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,,,0,,Hamblen,"6/18/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,,0
Tennessee,"2,302",,0,Program,Hamblen,"6/25/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"6/29/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",One suspect S. agrili,0,Program,Hamblen,"7/19/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"7/28/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"8/2/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"8/11/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"8/16/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",One suspected S. agrili,0,Program,Hamblen,"8/30/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"9/3/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"9/18/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"9/22/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"10/8/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,302",,0,Program,Hamblen,"10/20/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.25,36.22,,utipmlab,Lorino Park,0
Tennessee,"2,047",,0,Program,Blount CC,"5/12/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047","One suspected S. agrili, one suspected T. planipennisi",0,Program,Blount CC,"5/21/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",One suspected S. agrili,0,Program,Blount CC,"5/28/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",,0,Program,Blount CC,"6/2/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",,0,Program,Blount CC,"6/9/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",,0,Program,Blount CC,"6/17/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",One suspected S. agrili,0,Program,Blount CC,"6/22/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",One suspected S. agrili,0,Program,Blount CC,"6/28/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",,0,Program,Blount CC,"7/1/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",,0,Program,Blount CC,"7/19/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",,0,Program,Blount CC,"7/28/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",Four suspected S. agrili,0,Program,Blount CC,"8/6/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",Three suspected S. agrili,0,Program,Blount CC,"8/12/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",,0,Program,Blount CC,"8/19/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047","Eight suspected S. agrili, one suspected T. planipennisi",0,Program,Blount CC,"8/26/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",Eight suspected S. agrili,0,Program,Blount CC,"9/2/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",Six suspected S. agrili,0,Program,Blount CC,"9/7/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",Five suspected S. agrili,0,Program,Blount CC,"9/14/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",Four suspected S. agrili,0,Program,Blount CC,"9/23/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",Five suspected S. agrili,0,Program,Blount CC,"9/28/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",,0,Program,Blount CC,"10/2/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",,0,Program,Blount CC,"10/5/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,047",Two suspected S. agrili,0,Program,Blount CC,"10/11/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.84,,utipmlab,Haven Hill/Cactus Cove,0
Tennessee,"2,397",,0,Program,Knox RH,"2/2/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"2/26/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"3/6/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"3/18/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"4/2/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"4/22/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"5/5/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",Two suspected T. planipennisi,0,Program,Knox RH,"5/12/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"5/21/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",One suspected S. agrili,0,Program,Knox RH,"5/26/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"6/9/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"6/18/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"6/22/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"6/29/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"7/19/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"7/29/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"8/6/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"8/12/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"8/20/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"8/30/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"9/16/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"9/22/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"9/29/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"10/6/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,397",,0,Program,Knox RH,"10/20/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-83.82,35.97,,utipmlab,Ramsey House,0
Tennessee,"2,046",,0,Program,Blount MS,"1/29/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,Program,Blount MS,"2/12/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,Program,Blount MS,"2/26/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,Program,Blount MS,"3/12/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,Program,Blount MS,"3/18/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,Program,Blount MS,"4/8/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,Program,Blount MS,"5/5/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046","One suspected S. agrili, one suspected T. planipennisi",0,Program,Blount MS,"5/12/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,Program,Blount MS,"5/21/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",One suspected S. agrili,0,Program,Blount MS,"5/28/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",One suspected S. agrili,0,Program,Blount MS,"6/2/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,Program,Blount MS,"6/9/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,Program,Blount MS,"6/18/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,Miser Station,0
Tennessee,"2,046",,0,,Blount MS,"6/22/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",Six suspected S. agrili,0,,Blount MS,"7/1/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",,0,,Blount MS,"7/12/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",,0,,Blount MS,"7/19/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",One suspected S. agrili,0,,Blount MS,"7/28/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",,0,,Blount MS,"8/6/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",Six suspected S. agrili,0,,Blount MS,"8/12/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",Five suspected S. agrili,0,,Blount MS,"8/19/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",Five suspected S. agrili,0,,Blount MS,"8/26/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",Two suspected S. agrili,0,,Blount MS,"9/2/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",Two suspected S. agrili,0,,Blount MS,"9/7/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",,0,,Blount MS,"9/17/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",,0,,Blount MS,"9/23/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",Two suspected S. agrili,0,,Blount MS,"9/28/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",,0,,Blount MS,"10/5/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,,utipmlab,,0
Tennessee,"2,046",,0,,Blount MS,"10/11/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,"S. floridanus, no exotic EAB parasitoids (Juli)",utipmlab,,0
Tennessee,"2,046",,0,,Blount MS,"10/20/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.12,35.78,"S. floridanus, no exotic EAB parasitoids (Juli)",utipmlab,,0
Tennessee,"2,048",One suspected T. planipennisi,0,Program,Knox CP,"1/29/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,Yes,"1/26/2016, 7:00 PM",Juli Gould,-84.09,35.85,,utipmlab,Cowan Park,0
Tennessee,"2,048",,0,Program,Knox CP,"2/12/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.85,,utipmlab,Cowan Park,0
Tennessee,"2,048",,0,Program,Knox CP,"2/26/2015, 7:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.85,,utipmlab,Cowan Park,0
Tennessee,"2,048",,0,Program,Knox CP,"3/12/2015, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,10,No,,,-84.09,35.85,,utipmlab,Cowan Park,0
